image_id,block_size,num_masks,mask_type,noise_level,MSE,MAE,PSNR,SSIM,LPIPS,L2_norm,Avg_measurement_MSE
0,2,1,random_binary,0.0,0.07049761712551117,0.20294272899627686,17.538855559560087,0.3297464529937295,0.18624098598957062,33.985774993896484,0.0002992405788972974
1,2,1,random_binary,0.0,0.06735526025295258,0.1978393942117691,17.736884999737057,0.32818207080382755,0.20110735297203064,33.21969985961914,0.00029327807715162635
