image_id,block_size,num_masks,mask_type,MSE,MAE,PSNR,SSIM,LPIPS,L2_norm,Avg_measurement_MSE
0,2,1,random_binary,0.06791878491640091,0.1997377574443817,17.70070095816826,0.34496696128412907,0.1726759523153305,33.35837936401367,0.0009565699147060513
1,2,1,random_binary,0.06624913960695267,0.19868680834770203,17.80879784451535,0.3342439844277809,0.18705669045448303,32.94580078125,0.0009897445561364293
