image_id,block_size,num_masks,mask_type,MSE,MAE,PSNR,SSIM,LPIPS,L2_norm,Avg_measurement_MSE
0,2,1,random_binary,0.055022235959768295,0.1786324679851532,18.615217657957956,0.40426975661286524,0.4797624945640564,30.024728775024414,6.285044219112024e-05
1,2,1,random_binary,0.054416462779045105,0.1780056655406952,18.663297094860564,0.3931599798457368,0.5056372880935669,29.858991622924805,6.325393042061478e-05
