image_id,block_size,num_masks,mask_type,MSE,MAE,PSNR,SSIM,LPIPS,L2_norm,Avg_measurement_MSE
0,2,1,random_binary,0.06639072299003601,0.19331344962120056,17.79952566666247,0.3565321169484875,0.21673484146595,32.980987548828125,1.3024242434767075e-05
1,2,1,random_binary,0.06352141499519348,0.19024479389190674,17.991398402262064,0.3588288046774109,0.1861300766468048,32.26042175292969,1.2950359632668551e-05
