image_id,block_size,num_masks,mask_type,noise_level,MSE,MAE,PSNR,SSIM,LPIPS,L2_norm,Avg_measurement_MSE
0,2,2,random_binary,0.0,0.031756527721881866,0.12951627373695374,21.002269596754438,0.5998659588885112,0.11456061899662018,22.810062408447266,0.0006280626985244453
0,2,2,random_binary,0.0,0.03223910555243492,0.13122430443763733,20.936770268335422,0.5911991295428008,0.12261275202035904,22.98272132873535,0.000617783545749262
0,2,2,random_binary,0.0,0.03249814361333847,0.1312093734741211,20.902013854612804,0.5906782949674205,0.10757015645503998,23.07486915588379,0.000603974680416286
0,2,2,random_binary,0.0,0.032350149005651474,0.1317947804927826,20.921837122175546,0.5906190027131927,0.10685187578201294,23.022268295288086,0.0006284512928687036
0,2,2,random_binary,0.0,0.032511357218027115,0.13208822906017303,20.90024908675289,0.5869415485267836,0.1288316547870636,23.079559326171875,0.0006320248066913337
0,2,2,random_binary,0.0,0.03237821161746979,0.13218849897384644,20.918071743573204,0.592161252124556,0.09785671532154083,23.032251358032227,0.0006281558889895678
