image_id,block_size,num_masks,mask_type,noise_level,MSE,MAE,PSNR,SSIM,LPIPS,L2_norm,Avg_measurement_MSE,mask_prob,method,protein
1,1,1,fourier_radial,0.0,0.0380888432264328,0.1567001044750213,20.212621950542022,0.6567448675592431,0.150652214884758,24.980945587158203,0.0001212785282405,0.4,dct,EMPIAR10166_128
2,1,1,fourier_radial,0.0,0.0421165414154529,0.1632078886032104,19.77607299824395,0.6667411727272625,0.1190457046031951,26.26856231689453,0.0001271567307412,0.4,dct,EMPIAR10166_128
3,1,1,fourier_radial,0.0,0.0418701767921447,0.163292109966278,19.801551678780925,0.6474808857722913,0.10992381721735,26.191619873046875,0.0001255195529665,0.4,dct,EMPIAR10166_128
4,1,1,fourier_radial,0.0,0.0420653969049453,0.1649722903966903,19.781349882018223,0.7121083955311769,0.1415247321128845,26.252609252929688,0.0001286181504838,0.4,dct,EMPIAR10166_128
5,1,1,fourier_radial,0.0,0.0413918793201446,0.1623521596193313,19.85144835617621,0.6864218789772765,0.1389766186475753,26.041593551635746,0.0001255957613466,0.4,dct,EMPIAR10166_128
6,1,1,fourier_radial,0.0,0.0469199679791927,0.1735300421714782,19.30702287506617,0.6559449231907329,0.13102887570858,27.72610282897949,0.0001278761192224,0.4,dct,EMPIAR10166_128
7,1,1,fourier_radial,0.0,0.0524511262774467,0.1863564550876617,18.823051928785564,0.6797919703031284,0.1360455155372619,29.314828872680664,0.0001244463201146,0.4,dct,EMPIAR10166_128
8,1,1,fourier_radial,0.0,0.0372598692774772,0.1540475189685821,20.30818711463997,0.6905586296776087,0.1317326426506042,24.707603454589844,0.0001287449558731,0.4,dct,EMPIAR10166_128
9,1,1,fourier_radial,0.0,0.0340769328176975,0.1475156247615814,20.695995004833083,0.690225836355114,0.1360753625631332,23.628721237182617,0.0001179950631922,0.4,dct,EMPIAR10166_128
10,1,1,fourier_radial,0.0,0.0399149246513843,0.1600055992603302,20.00924670683283,0.6942235625273148,0.0931140482425689,25.57276153564453,0.0001297645503655,0.4,dct,EMPIAR10166_128
11,1,1,fourier_radial,0.0,0.0307189747691154,0.1403927654027938,21.146532678495337,0.6999288042869596,0.1280289143323898,22.434341430664062,0.0001180669933091,0.4,dct,EMPIAR10166_128
12,1,1,fourier_radial,0.0,0.0349730588495731,0.1496469676494598,20.583263379960208,0.7082751131296414,0.1428899466991424,23.93739128112793,0.0001287979102926,0.4,dct,EMPIAR10166_128
13,1,1,fourier_radial,0.0,0.0397229008376598,0.158870443701744,20.03019017545978,0.6555005234877161,0.1671219021081924,25.511173248291016,0.000124928788864,0.4,dct,EMPIAR10166_128
14,1,1,fourier_radial,0.0,0.0393815003335475,0.1594020128250122,20.06767733702325,0.6514682145926924,0.2329890429973602,25.401309967041016,0.0001215915253851,0.4,dct,EMPIAR10166_128
15,1,1,fourier_radial,0.0,0.0350445732474327,0.1497606039047241,20.574392334731325,0.6931406879700966,0.1505943834781646,23.96185111999512,0.0001243821752723,0.4,dct,EMPIAR10166_128
0,1,1,fourier_radial,0.0,0.031642697751522,0.1416497528553009,21.01786455109107,0.6973977294024425,0.1339787244796753,22.76914405822754,0.0001380662288283,0.4,dct,EMPIAR10166_128
1,1,1,fourier_radial,0.0,0.0255167018622159,0.1273805499076843,21.952354477952984,0.7148143724367939,0.1702097803354263,20.446653366088867,0.0001277315896004,0.4,dct,EMPIAR10166_128
2,1,1,fourier_radial,0.0,0.0345234349370002,0.1482774913311004,20.63946009974339,0.7076978718852427,0.107630044221878,23.783018112182617,0.0001391582482028,0.4,dct,EMPIAR10166_128
3,1,1,fourier_radial,0.0,0.0355473160743713,0.1508747339248657,20.512531824540645,0.7014798724208426,0.1287840455770492,24.133113861083984,0.0001347436627838,0.4,dct,EMPIAR10166_128
4,1,1,fourier_radial,0.0,0.0292983874678611,0.1366386413574218,21.352162994590863,0.7381453905089412,0.0960552394390106,21.909467697143555,0.0001434200385119,0.4,dct,EMPIAR10166_128
5,1,1,fourier_radial,0.0,0.0433514863252639,0.1665823757648468,19.65056015664329,0.6731765498756337,0.1119284182786941,26.650903701782227,0.0001380654721288,0.4,dct,EMPIAR10166_128
6,1,1,fourier_radial,0.0,0.034182496368885,0.1474627554416656,20.682561998430234,0.7109559004672334,0.1130954772233963,23.66529083251953,0.0001396546285832,0.4,dct,EMPIAR10166_128
7,1,1,fourier_radial,0.0,0.0280958376824855,0.1338561177253723,21.53417997122562,0.7181573615691509,0.1054627075791359,21.45512008666992,0.0001440863707102,0.4,dct,EMPIAR10166_128
8,1,1,fourier_radial,0.0,0.0360646359622478,0.1516924798488617,20.44978445434761,0.6923913302305996,0.131081536412239,24.30808448791504,0.0001299988798564,0.4,dct,EMPIAR10166_128
9,1,1,fourier_radial,0.0,0.026455596089363,0.1293582320213318,21.795424398710185,0.7105529627847083,0.117857351899147,20.819425582885746,0.0001294413668802,0.4,dct,EMPIAR10166_128
10,1,1,fourier_radial,0.0,0.0349581465125083,0.1489764600992202,20.585115854779417,0.7181809892734271,0.0902228206396102,23.93228530883789,0.0001386576477671,0.4,dct,EMPIAR10166_128
11,1,1,fourier_radial,0.0,0.0289549138396978,0.1354825645685196,21.403377123158126,0.6962457494197017,0.1226011514663696,21.780664443969727,0.0001307147176703,0.4,dct,EMPIAR10166_128
12,1,1,fourier_radial,0.0,0.0360079631209373,0.1515311300754547,20.45661415835578,0.7003388104670488,0.1194449216127395,24.28897857666016,0.0001339172304142,0.4,dct,EMPIAR10166_128
13,1,1,fourier_radial,0.0,0.0330800041556358,0.1454697847366333,20.824944372083,0.6971381905077446,0.140648141503334,23.2805233001709,0.0001324381737504,0.4,dct,EMPIAR10166_128
14,1,1,fourier_radial,0.0,0.024710077792406,0.1249766647815704,22.09185888441027,0.7260981807462696,0.1040460392832756,20.12088203430176,0.0001327166537521,0.4,dct,EMPIAR10166_128
15,1,1,fourier_radial,0.0,0.0331595577299594,0.1452022939920425,20.814512660452344,0.6988021491009825,0.101689226925373,23.308502197265625,0.0001312883105129,0.4,dct,EMPIAR10166_128
0,1,1,fourier_ring,0.0,0.0532906018197536,0.1844212263822555,18.754093705288835,0.5337211020285596,0.1158698499202728,29.54848861694336,1.1062400062655795e-06,0.4,dct,EMPIAR10166_128
1,1,1,fourier_ring,0.0,0.0475536435842514,0.1739147752523422,19.24876226453641,0.5242294619162485,0.1210341900587081,27.91270065307617,3.8598232094955165e-06,0.4,dct,EMPIAR10166_128
2,1,1,fourier_ring,0.0,0.0620223954319953,0.1985835582017898,18.09511432492139,0.5392504792707529,0.1020320355892181,31.877498626708984,1.5167900073720375e-06,0.4,dct,EMPIAR10166_128
3,1,1,fourier_ring,0.0,0.0657239183783531,0.2045182883739471,17.84336527000787,0.4952132604021398,0.1112594455480575,32.814945220947266,3.804957714237389e-06,0.4,dct,EMPIAR10166_128
4,1,1,fourier_ring,0.0,0.0600792616605758,0.1957506537437439,18.23335422656941,0.5248884291169593,0.0991932153701782,31.37417221069336,1.924711796164047e-06,0.4,dct,EMPIAR10166_128
5,1,1,fourier_ring,0.0,0.0679545402526855,0.207475483417511,17.69841475651567,0.5195980674646759,0.1253112852573394,33.367156982421875,3.059936943827779e-06,0.4,dct,EMPIAR10166_128
6,1,1,fourier_ring,0.0,0.0640516877174377,0.2015056014060974,17.955294257605576,0.5201565195796063,0.1195966303348541,32.394798278808594,7.619941243319772e-06,0.4,dct,EMPIAR10166_128
7,1,1,fourier_ring,0.0,0.0552975870668888,0.186816394329071,18.59353797880561,0.5089103814386666,0.1138236373662948,30.099761962890625,4.078708570887102e-06,0.4,dct,EMPIAR10166_128
8,1,1,fourier_ring,0.0,0.0583288446068763,0.1924938261508941,18.36176611699225,0.5467251264061921,0.124963566660881,30.913747787475582,1.958377197297523e-06,0.4,dct,EMPIAR10166_128
9,1,1,fourier_ring,0.0,0.050965666770935,0.1801647543907165,18.94782298610936,0.5224704195122573,0.1461792737245559,28.896738052368164,1.986271627174574e-06,0.4,dct,EMPIAR10166_128
10,1,1,fourier_ring,0.0,0.0667009353637695,0.2062266319990158,17.77928076025377,0.5204897256528278,0.1157642677426338,33.057952880859375,4.5813694669050165e-06,0.4,dct,EMPIAR10166_128
11,1,1,fourier_ring,0.0,0.0543886199593544,0.1863372325897216,18.665519539342764,0.5001680101387662,0.1439995467662811,29.85135078430176,1.6774590676504886e-06,0.4,dct,EMPIAR10166_128
12,1,1,fourier_ring,0.0,0.0635396391153335,0.2006484866142273,17.990152196035854,0.5276632436967383,0.1184290647506713,32.26504898071289,1.261283159692539e-06,0.4,dct,EMPIAR10166_128
13,1,1,fourier_ring,0.0,0.0582790374755859,0.1923597007989883,18.365476160624617,0.5202058138442445,0.1089935451745987,30.90054702758789,3.066045337618561e-06,0.4,dct,EMPIAR10166_128
14,1,1,fourier_ring,0.0,0.0550685934722423,0.1876283884048462,18.611559993985875,0.4940842511387653,0.1323960721492767,30.03737449645996,3.7464365050254855e-06,0.4,dct,EMPIAR10166_128
15,1,1,fourier_ring,0.0,0.0627451986074447,0.1999219208955764,18.04479512260124,0.5066732000135955,0.1156877502799034,32.06270980834961,1.1729005109373247e-06,0.4,dct,EMPIAR10166_128
0,1,1,fourier_ring,0.0,0.0634625554084777,0.2007326632738113,17.995424784562204,0.480333884167306,0.1891259849071502,32.2454719543457,2.890985797421308e-06,0.4,dct,EMPIAR10166_128
1,1,1,fourier_ring,0.0,0.0513357631862163,0.1801717281341552,18.91639972562027,0.4994392133490211,0.1647455692291259,29.001468658447266,2.48565766014508e-06,0.4,dct,EMPIAR10166_128
2,1,1,fourier_ring,0.0,0.0667792037129402,0.2062828838825225,17.77418746298029,0.5177814088110055,0.1381962895393371,33.07733917236328,2.7976957426290028e-06,0.4,dct,EMPIAR10166_128
3,1,1,fourier_ring,0.0,0.0598989389836788,0.194828599691391,18.24640861455222,0.5367757281445185,0.1287860870361328,31.327051162719727,2.6094712666235864e-06,0.4,dct,EMPIAR10166_128
4,1,1,fourier_ring,0.0,0.0664487108588218,0.2051396667957306,17.795734311986397,0.4945713195699536,0.138107031583786,32.99538803100586,9.915664122672752e-06,0.4,dct,EMPIAR10166_128
5,1,1,fourier_ring,0.0,0.0682864561676979,0.2087755799293518,17.67725430879189,0.5225079621104997,0.1461125016212463,33.44854736328125,2.557697825977812e-06,0.4,dct,EMPIAR10166_128
6,1,1,fourier_ring,0.0,0.0674779117107391,0.2074159234762191,17.728983622062,0.5116641473323427,0.11899034678936,33.249935150146484,4.771614385390421e-06,0.4,dct,EMPIAR10166_128
7,1,1,fourier_ring,0.0,0.0600635893642902,0.1950816810131073,18.234487113252904,0.4844359404072673,0.1450378000736236,31.370079040527344,1.7904691276271478e-06,0.4,dct,EMPIAR10166_128
8,1,1,fourier_ring,0.0,0.0616708546876907,0.1992697566747665,18.119800493470205,0.5214932421854307,0.1455492377281189,31.787029266357425,1.024158450491086e-06,0.4,dct,EMPIAR10166_128
9,1,1,fourier_ring,0.0,0.0531555041670799,0.1838822662830352,18.765117482307552,0.5072078713919448,0.1635197252035141,29.511011123657227,4.2151627894782e-06,0.4,dct,EMPIAR10166_128
10,1,1,fourier_ring,0.0,0.064414769411087,0.201920747756958,17.930745669695224,0.5338795884104145,0.1113490462303161,32.48648452758789,4.663801064452855e-06,0.4,dct,EMPIAR10166_128
11,1,1,fourier_ring,0.0,0.0552974604070186,0.1871052384376526,18.59354785397555,0.489013715805656,0.1839639842510223,30.099727630615234,6.268579454626888e-06,0.4,dct,EMPIAR10166_128
12,1,1,fourier_ring,0.0,0.0658466443419456,0.2056082785129547,17.835263380891732,0.5126652223512569,0.1548778712749481,32.8455696105957,1.3366731081987382e-06,0.4,dct,EMPIAR10166_128
13,1,1,fourier_ring,0.0,0.0587021224200725,0.1932659596204757,18.334061881290943,0.5188591756846168,0.1758713871240615,31.01250648498535,5.227203473623376e-06,0.4,dct,EMPIAR10166_128
14,1,1,fourier_ring,0.0,0.0583808310329914,0.1925593614578247,18.357897059628996,0.4725113098109899,0.1796450465917587,30.927520751953125,1.17835111268505e-06,0.4,dct,EMPIAR10166_128
15,1,1,fourier_ring,0.0,0.0654353946447372,0.203663021326065,17.862473110804615,0.4982884790906915,0.1250631660223007,32.74283981323242,2.5265901513193967e-06,0.4,dct,EMPIAR10166_128
0,1,1,random_fourier,0.0,0.0498792305588722,0.1803099662065506,19.04140263157769,0.66995044244622,0.1890990436077118,28.58708381652832,5.625165067613125e-05,0.4,dct,EMPIAR10166_128
1,1,1,random_fourier,0.0,0.0384081117808818,0.156645268201828,20.176370597025027,0.652543703426007,0.1657347083091735,25.08542251586914,5.32616613782011e-05,0.4,dct,EMPIAR10166_128
2,1,1,random_fourier,0.0,0.0424580462276935,0.1645725667476654,19.741000095723955,0.6553847936001571,0.1360777914524078,26.37484741210937,5.604362013400532e-05,0.4,dct,EMPIAR10166_128
3,1,1,random_fourier,0.0,0.0353181958198547,0.1497640311717987,20.54061527826416,0.6852780034902258,0.1101006120443344,24.055213928222656,5.7084318541456014e-05,0.4,dct,EMPIAR10166_128
4,1,1,random_fourier,0.0,0.0455917567014694,0.1721729636192321,19.431736830341528,0.6814214294834888,0.1333657801151275,27.330848693847656,5.742075154557824e-05,0.4,dct,EMPIAR10166_128
5,1,1,random_fourier,0.0,0.0434790886938571,0.1664204895496368,19.63779577345052,0.6660329922603219,0.1186305284500122,26.690099716186523,5.661753675667569e-05,0.4,dct,EMPIAR10166_128
6,1,1,random_fourier,0.0,0.0426943786442279,0.1645945757627487,19.7168930532422,0.6731296444861872,0.1140989661216735,26.448150634765625,5.705215880880132e-05,0.4,dct,EMPIAR10166_128
7,1,1,random_fourier,0.0,0.0524411275982856,0.1871388256549835,18.823879754834184,0.6782577093425328,0.1330238133668899,29.312036514282227,5.736926686950028e-05,0.4,dct,EMPIAR10166_128
8,1,1,random_fourier,0.0,0.0398111417889595,0.159609317779541,20.02055376695384,0.6649167066967093,0.1426405012607574,25.539493560791016,5.586716360994615e-05,0.4,dct,EMPIAR10166_128
9,1,1,random_fourier,0.0,0.0352118648588657,0.149655133485794,20.55370951706546,0.671258455441223,0.1165943443775177,24.01897621154785,5.490332478075288e-05,0.4,dct,EMPIAR10166_128
10,1,1,random_fourier,0.0,0.0403301268815994,0.1602752804756164,19.964304205704007,0.6860877087530478,0.1089709550142288,25.70542335510254,5.501174018718302e-05,0.4,dct,EMPIAR10166_128
11,1,1,random_fourier,0.0,0.0325415320694446,0.1435503810644149,20.896220196501723,0.6832559257905927,0.1274453699588775,23.090267181396484,5.557266194955446e-05,0.4,dct,EMPIAR10166_128
12,1,1,random_fourier,0.0,0.040973711758852,0.1618158966302871,19.895546976963736,0.6768994715602383,0.1185931041836738,25.909713745117188,5.6673019571462646e-05,0.4,dct,EMPIAR10166_128
13,1,1,random_fourier,0.0,0.0344947017729282,0.1478543579578399,20.643075791480182,0.6736552891224118,0.1473505496978759,23.77311897277832,5.498224345501512e-05,0.4,dct,EMPIAR10166_128
14,1,1,random_fourier,0.0,0.0350574702024459,0.1501989513635635,20.572794577434287,0.6808037930512357,0.1355108320713043,23.966259002685547,5.399919245974161e-05,0.4,dct,EMPIAR10166_128
15,1,1,random_fourier,0.0,0.0383947342634201,0.1569956690073013,20.177883125891533,0.67044826666155,0.1380617171525955,25.0810546875,5.540664642467164e-05,0.4,dct,EMPIAR10166_128
0,1,1,fourier_radial,0.0,0.0309980865567922,0.1403661966323852,21.10725095513631,0.7379154726017935,0.1132779866456985,22.536029815673828,3.229889443900902e-06,0.5,dct,EMPIAR10166_128
1,1,1,fourier_radial,0.0,0.0275407321751117,0.1327669024467468,21.62084488337452,0.7343786397257565,0.1275577247142791,21.24211311340332,3.1461840990232304e-06,0.5,dct,EMPIAR10166_128
2,1,1,fourier_radial,0.0,0.0349213443696498,0.1486899852752685,20.589690546551356,0.7364999952975604,0.1211646124720573,23.91968536376953,3.1569554721500026e-06,0.5,dct,EMPIAR10166_128
3,1,1,fourier_radial,0.0,0.0317137315869331,0.1423043608665466,21.00812584653068,0.7376546686401582,0.0986047089099884,22.794687271118164,3.0968972168921027e-06,0.5,dct,EMPIAR10166_128
4,1,1,fourier_radial,0.0,0.0310751367360353,0.1401959210634231,21.09646933371211,0.7507878812888447,0.1227804273366928,22.56402015686035,3.1161566766968463e-06,0.5,dct,EMPIAR10166_128
5,1,1,fourier_radial,0.0,0.0360906049609184,0.1517336964607238,20.44665829597131,0.7391378190483546,0.0951545089483261,24.316835403442383,3.1114659577724524e-06,0.5,dct,EMPIAR10166_128
6,1,1,fourier_radial,0.0,0.0334117077291011,0.145622581243515,20.78161296306967,0.7398050954443766,0.0929317995905876,23.396953582763672,3.1548331662634155e-06,0.5,dct,EMPIAR10166_128
7,1,1,fourier_radial,0.0,0.0300857368856668,0.1383529305458068,21.236993334953823,0.7282379746118706,0.1231994330883026,22.201908111572266,3.33257867168868e-06,0.5,dct,EMPIAR10166_128
8,1,1,fourier_radial,0.0,0.0306282900273799,0.1395981907844543,21.15937253697748,0.7575556140886587,0.1183536276221275,22.401203155517575,3.1632544050808065e-06,0.5,dct,EMPIAR10166_128
9,1,1,fourier_radial,0.0,0.0269127488136291,0.1307229399681091,21.72101950636484,0.7380554749200147,0.1124501228332519,20.99853515625,3.0939977477828502e-06,0.5,dct,EMPIAR10166_128
10,1,1,fourier_radial,0.0,0.0346188955008983,0.1483509242534637,20.627467890773232,0.7411208412079634,0.0817197933793068,23.81587791442871,3.140409035040648e-06,0.5,dct,EMPIAR10166_128
11,1,1,fourier_radial,0.0,0.027988689020276,0.1335358321666717,21.55077433369632,0.7331612549133517,0.1346638053655624,21.41416931152344,3.122397174593061e-06,0.5,dct,EMPIAR10166_128
12,1,1,fourier_radial,0.0,0.0338771268725395,0.1462920308113098,20.721534137224037,0.738970853653615,0.114899143576622,23.55934715270996,3.1319050322053954e-06,0.5,dct,EMPIAR10166_128
13,1,1,fourier_radial,0.0,0.0341451093554496,0.1476051062345504,20.687314630603566,0.7137220205518386,0.1460725367069244,23.652345657348636,3.1863855838309973e-06,0.5,dct,EMPIAR10166_128
14,1,1,fourier_radial,0.0,0.026110004633665,0.1290823221206665,21.85253025045062,0.7389806374232717,0.1317607164382934,20.68299674987793,3.2000871215132065e-06,0.5,dct,EMPIAR10166_128
15,1,1,fourier_radial,0.0,0.0299824886023998,0.1382158547639846,21.251923123631293,0.7527781907900531,0.0803316831588745,22.16377830505371,3.177160351697239e-06,0.5,dct,EMPIAR10166_128
0,1,1,fourier_radial,0.0,0.0269633792340755,0.1308147013187408,21.71285660317691,0.7617686530157175,0.1020954623818397,21.01827812194824,3.28216469824838e-06,0.5,dct,EMPIAR10166_128
1,1,1,fourier_radial,0.0,0.0231843646615743,0.1215318292379379,22.368647782674472,0.7593967535524752,0.1241790950298309,19.489809036254883,3.4684958336583804e-06,0.5,dct,EMPIAR10166_128
2,1,1,fourier_radial,0.0,0.0319403372704982,0.1424083858728408,20.977204860575934,0.7554109211539556,0.0895313024520874,22.875980377197266,3.351768100401386e-06,0.5,dct,EMPIAR10166_128
3,1,1,fourier_radial,0.0,0.0274546798318624,0.1324119716882705,21.634436203235644,0.7700128325553262,0.0794897079467773,21.20890045166016,3.5005054996872782e-06,0.5,dct,EMPIAR10166_128
4,1,1,fourier_radial,0.0,0.0261504743248224,0.129195749759674,21.845804019313448,0.7852009625320023,0.102568618953228,20.699018478393555,3.4733971006062347e-06,0.5,dct,EMPIAR10166_128
5,1,1,fourier_radial,0.0,0.0304599236696958,0.1392860412597656,21.183311615306177,0.7733292497155873,0.100740373134613,22.339548110961918,3.352179192006588e-06,0.5,dct,EMPIAR10166_128
6,1,1,fourier_radial,0.0,0.0332431346178054,0.1452237516641616,20.80358058460149,0.7470991492483667,0.0917382836341857,23.33785629272461,3.349859071022365e-06,0.5,dct,EMPIAR10166_128
7,1,1,fourier_radial,0.0,0.0256720446050167,0.1274456083774566,21.92599534135045,0.7640801200188158,0.0869599059224128,20.50879669189453,3.3873207030410413e-06,0.5,dct,EMPIAR10166_128
8,1,1,fourier_radial,0.0,0.0307148899883031,0.1400652676820755,21.147110173986505,0.752821367046776,0.1285473704338073,22.432849884033203,3.3807207273639506e-06,0.5,dct,EMPIAR10166_128
9,1,1,fourier_radial,0.0,0.024419754743576,0.1245694458484649,22.14318689577509,0.7565463858565731,0.0925368890166282,20.002330780029297,3.316240736239706e-06,0.5,dct,EMPIAR10166_128
10,1,1,fourier_radial,0.0,0.0308394320309162,0.1405030488967895,21.12953625775876,0.7726240743134842,0.0728463158011436,22.47828483581543,3.4432496249792166e-06,0.5,dct,EMPIAR10166_128
11,1,1,fourier_radial,0.0,0.0243971962481737,0.1251652687788009,22.14720080293615,0.7612975714240174,0.1245343387126922,19.99308967590332,3.206882865924854e-06,0.5,dct,EMPIAR10166_128
12,1,1,fourier_radial,0.0,0.0294281095266342,0.1362963318824768,21.332976294708978,0.7722018357407371,0.0936738401651382,21.957918167114254,3.2476289106853078e-06,0.5,dct,EMPIAR10166_128
13,1,1,fourier_radial,0.0,0.027364894747734,0.1319491863250732,21.648662046865844,0.7609500640488158,0.1296935081481933,21.174192428588867,3.3816850191215053e-06,0.5,dct,EMPIAR10166_128
14,1,1,fourier_radial,0.0,0.0217366609722375,0.1178434640169143,22.6486716854805,0.7790362190047729,0.0942776501178741,18.87149810791016,3.2591619856248144e-06,0.5,dct,EMPIAR10166_128
15,1,1,fourier_radial,0.0,0.0297363940626382,0.1376334726810455,21.28771693992555,0.7560356195352309,0.0824916809797287,22.0726318359375,3.494491465971805e-06,0.5,dct,EMPIAR10166_128
0,1,1,fourier_ring,0.0,0.0300241727381944,0.1377500593662262,21.245889301997213,0.711893421535457,0.1195252016186714,22.179180145263672,3.056570858461782e-05,0.5,dct,EMPIAR10166_128
1,1,1,fourier_ring,0.0,0.0230114348232746,0.1207769587635994,22.40116307395897,0.7340225431586554,0.1424985975027084,19.4169864654541,2.797822162392549e-05,0.5,dct,EMPIAR10166_128
2,1,1,fourier_ring,0.0,0.0374045148491859,0.1545220613479614,20.291359589710133,0.7013641627917396,0.1029898077249527,24.755516052246094,2.92849636025494e-05,0.5,dct,EMPIAR10166_128
3,1,1,fourier_ring,0.0,0.0306605361402034,0.1390289068222046,21.15480241168917,0.7222516011988338,0.0863265618681907,22.412992477416992,2.928757021436468e-05,0.5,dct,EMPIAR10166_128
4,1,1,fourier_ring,0.0,0.0347905121743679,0.1490011513233184,20.60599183571927,0.6932993252105657,0.1033775955438613,23.874835968017575,2.9715221899095923e-05,0.5,dct,EMPIAR10166_128
5,1,1,fourier_ring,0.0,0.0412671864032745,0.1621468067169189,19.86455144243582,0.6893574176969403,0.0903480574488639,26.002336502075195,3.040578303625807e-05,0.5,dct,EMPIAR10166_128
6,1,1,fourier_ring,0.0,0.0301002785563468,0.1384303271770477,21.23489461776557,0.7365361599572497,0.0837169885635376,22.207273483276367,2.853155456250533e-05,0.5,dct,EMPIAR10166_128
7,1,1,fourier_ring,0.0,0.035494677722454,0.1507116109132766,20.51896764771861,0.6558732969971217,0.1250661015510559,24.1152400970459,3.037293572560884e-05,0.5,dct,EMPIAR10166_128
8,1,1,fourier_ring,0.0,0.0319712683558464,0.1428828537464141,20.973001046816822,0.7224199134607175,0.0951810032129287,22.88705444335937,2.870391290343832e-05,0.5,dct,EMPIAR10166_128
9,1,1,fourier_ring,0.0,0.0235948786139488,0.1226142048835754,22.29242248763922,0.7386282226834141,0.0873961523175239,19.66160011291504,2.813427272485569e-05,0.5,dct,EMPIAR10166_128
10,1,1,fourier_ring,0.0,0.03355173766613,0.1460223495960235,20.763450071463595,0.7315568678948035,0.0786195546388626,23.44593048095703,3.1495699658989906e-05,0.5,dct,EMPIAR10166_128
11,1,1,fourier_ring,0.0,0.0238064173609018,0.1234183087944984,22.253659596079576,0.7389798831996562,0.1121164560317993,19.74954032897949,2.7736667107092217e-05,0.5,dct,EMPIAR10166_128
12,1,1,fourier_ring,0.0,0.0312152989208698,0.1410880088806152,21.076924806848425,0.7369767957534946,0.0946024730801582,22.614850997924805,3.1059938919497654e-05,0.5,dct,EMPIAR10166_128
13,1,1,fourier_ring,0.0,0.0333248749375343,0.1463504582643509,20.79291422952932,0.6921731093875889,0.1115507036447525,23.366531372070312,2.9791557608405128e-05,0.5,dct,EMPIAR10166_128
14,1,1,fourier_ring,0.0,0.0225476622581481,0.1199974194169044,22.48958465838624,0.7442326263109864,0.1039113849401474,19.220325469970703,2.782440787996165e-05,0.5,dct,EMPIAR10166_128
15,1,1,fourier_ring,0.0,0.031328946352005,0.1414003819227218,21.06114200569761,0.7163736907261189,0.0846177265048027,22.655981063842773,2.886474248953164e-05,0.5,dct,EMPIAR10166_128
0,1,1,fourier_ring,0.0,0.0329201966524124,0.1444099098443985,20.84597545613102,0.6812423336945597,0.1297223418951034,23.22422218322754,2.9499497031793e-05,0.5,dct,EMPIAR10166_128
1,1,1,fourier_ring,0.0,0.0268987044692039,0.130591332912445,21.72328634914159,0.694629416956965,0.1851080805063247,20.99305534362793,2.846424831659533e-05,0.5,dct,EMPIAR10166_128
2,1,1,fourier_ring,0.0,0.0392226204276084,0.1579727083444595,20.08523418558937,0.6823853966378294,0.1162302866578102,25.350017547607425,3.0402992706513032e-05,0.5,dct,EMPIAR10166_128
3,1,1,fourier_ring,0.0,0.03500697016716,0.1492386162281036,20.579054758479025,0.6922446869231622,0.1003427430987358,23.94899177551269,3.078423469560221e-05,0.5,dct,EMPIAR10166_128
4,1,1,fourier_ring,0.0,0.0377277247607708,0.1552579551935196,20.253993766475404,0.6676913408086492,0.1309998482465744,24.86224174499512,3.0265491659520197e-05,0.5,dct,EMPIAR10166_128
5,1,1,fourier_ring,0.0,0.0365026779472827,0.1524155437946319,20.397352573765065,0.6987251683246686,0.1200512573122978,24.455263137817383,2.9019804060226303e-05,0.5,dct,EMPIAR10166_128
6,1,1,fourier_ring,0.0,0.0411186218261718,0.1613467335700988,19.880214179108965,0.6603632451737641,0.126634418964386,25.955490112304688,2.9930975870229304e-05,0.5,dct,EMPIAR10166_128
7,1,1,fourier_ring,0.0,0.0305833145976066,0.139252558350563,21.165754364320502,0.6858249101362316,0.1074896603822708,22.384750366210938,2.9247305064927787e-05,0.5,dct,EMPIAR10166_128
8,1,1,fourier_ring,0.0,0.0377923101186752,0.1556617617607116,20.24656568663853,0.6713586207258985,0.1585997939109802,24.88351249694824,2.9466986234183423e-05,0.5,dct,EMPIAR10166_128
9,1,1,fourier_ring,0.0,0.0277524311095476,0.1330720633268356,21.587589568674822,0.6938530731204375,0.1017368733882904,21.323598861694336,3.0249462724896148e-05,0.5,dct,EMPIAR10166_128
10,1,1,fourier_ring,0.0,0.0393387153744697,0.158190906047821,20.07239794747794,0.6828591103628738,0.0926282331347465,25.38750648498535,2.913256685133092e-05,0.5,dct,EMPIAR10166_128
11,1,1,fourier_ring,0.0,0.0268022008240222,0.1307421326637268,21.738895413405917,0.6973211599358209,0.1476766169071197,20.95536422729492,2.894667704822496e-05,0.5,dct,EMPIAR10166_128
12,1,1,fourier_ring,0.0,0.0428165197372436,0.165210410952568,19.704486377577147,0.650937525863346,0.1215252801775932,26.4859561920166,2.976149335154332e-05,0.5,dct,EMPIAR10166_128
13,1,1,fourier_ring,0.0,0.0308510921895504,0.1408783346414566,21.12789441394989,0.7027988071150195,0.1470158398151397,22.482532501220703,3.0359798984136432e-05,0.5,dct,EMPIAR10166_128
14,1,1,fourier_ring,0.0,0.0289551112800836,0.1360240578651428,21.40334760521144,0.6777419366605242,0.129570797085762,21.780738830566406,2.8758764528902248e-05,0.5,dct,EMPIAR10166_128
15,1,1,fourier_ring,0.0,0.0331022888422012,0.1450065076351165,20.82201968021112,0.6935618222520672,0.1226854175329208,23.28836441040039,2.9116978112142533e-05,0.5,dct,EMPIAR10166_128
