image_id,block_size,num_masks,mask_type,noise_level,MSE,MAE,PSNR,SSIM,LPIPS,L2_norm,Avg_measurement_MSE
0,2,4,NA,0.0,0.01911131478846073,0.07488755881786346,23.207694190245043,0.8059069242481581,0.06434501707553864,17.6951904296875,0.0002101823229168076
